CODIGO_DA_IES;NOME_DA_IES;SIGLA;CATEGORIA_DA_IES;COMUNITARIA;CONFESSIONAL;FILANTROPICA;ORGANIZACAO_ACADEMICA;CODIGO_MUNICIPIO_IBGE;MUNICIPIO;UF;SITUACAO_IES
5518;FACULDADE GUARAPUAVA - FG;FG;Privada;N;N;N;Faculdade;4109401.0;Guarapuava;PR;Ativa
15716;Centro Educacional em Aeronáutica - CEA;CEA;Pública;N;N;N;Faculdade;3106200.0;Belo Horizonte;MG;Extinta
22747;FACULDADE PROF. LUÍZ MÁRIO D'AVILA - FADAVILA;FADAVILA;Privada;N;N;N;Faculdade;3505500.0;Barretos;SP;Ativa
21669;Faculdade Kennedy de Ipatinga - FKIPATINGA;FKIPATINGA;Privada;N;N;N;Faculdade;3131307.0;Ipatinga;MG;Ativa
17928;Faculdade Aliança Educacional do Estado de São Paulo;;Privada;N;N;N;Faculdade;3522505.0;Itapevi;SP;Ativa
1842;FACULDADES INTEGRADAS MACHADO DE ASSIS - FEMA;FEMA;Privada;S;N;N;Faculdade;4317202.0;Santa Rosa;RS;Ativa
672;CENTRO UNIVERSITÁRIO FACENS - UniFACENS;UniFACENS;Privada;N;N;N;Centro Universitário;3552205.0;Sorocaba;SP;Ativa
2538;FACULDADE VENDA NOVA DO IMIGRANTE - FAVENI;FAVENI;Privada;N;N;N;Faculdade;3205069.0;Venda Nova do Imigrante;ES;Ativa
24548;ITPAC ITACOATIARA - ITPAC ITA;ITPAC ITA;Privada;N;N;N;Faculdade;1301902.0;Itacoatiara;AM;Ativa
21589;Faculdade Maurício de Nassau de Caxias do Sul - FMN Caxias Sul;FMN Caxias Sul;Privada;N;N;N;Faculdade;4305108.0;Caxias do Sul;RS;Extinta
4104;ESCOLA SUPERIOR DE ENGENHARIA E GESTÃO DE SÃO PAULO - ESEG - ESEG;ESEG;Privada;N;N;N;Faculdade;3550308.0;São Paulo;SP;Ativa
19842;CENTRO DE ENSINO SUPERIOR DE BACABEIRA - CESBA;CESBA;Privada;N;N;N;Faculdade;2101251.0;Bacabeira;MA;Ativa
24991;FACULDADE DE EDUCAÇÃO VALE DO PAJEÚ - FVP;FVP;Privada;N;N;N;Faculdade;2601904.0;Bezerros;PE;Ativa
4633;Faculdade IDEAU de Passo Fundo - IDEAU;IDEAU;Privada;N;N;N;Faculdade;4314100.0;Passo Fundo;RS;Ativa
10685;Faculdade Multivix São Mateus - MULTIVIX SÃO MATEUS;MULTIVIX SÃO MATEUS;Privada;N;N;N;Faculdade;3204906.0;São Mateus;ES;Ativa
14738;FACULDADE FELUMA - SAÚDE, TECNOLOGIA E CIÊNCIA - Feluma;Feluma;Privada;N;N;N;Faculdade;3137601.0;Lagoa Santa;MG;Extinta
25716;IPD INSTITUTO DE PROFISSIONALIZAÇÃO DIGITAL - IPD;IPD;Privada;N;N;N;Faculdade;3550308.0;São Paulo;SP;Ativa
12611;FACULDADE DE MÚSICA SOUZA LIMA - FMSL;FMSL;Privada;N;N;N;Faculdade;3550308.0;São Paulo;SP;Ativa
144;FACULDADE DE CIÊNCIAS HUMANAS DE OLINDA - FACHO;FACHO;Privada;S;N;N;Faculdade;2609600.0;Olinda;PE;Ativa
1256;FACULDADE DOM BOSCO - DOM BOSCO;DOM BOSCO;Privada;N;N;N;Faculdade;4104808.0;Cascavel;PR;Ativa
362;Faculdade Primum - Primum;Primum;Privada;N;N;N;Faculdade;3550308.0;São Paulo;SP;Ativa
15775;Faculdade de Tecnologia Professor Fernando Amaral de Almeida Prado;;Pública;N;N;N;Faculdade;3502804.0;Araçatuba;SP;Extinta
367;UNIVERSIDADE ESTADUAL DE MONTES CLAROS - UNIMONTES;UNIMONTES;Pública;N;N;N;Universidade;3143302.0;Montes Claros;MG;Ativa
2565;ABEU - CENTRO UNIVERSITÁRIO - UNIABEU;UNIABEU;Privada;N;N;N;Centro Universitário;3300456.0;Belford Roxo;RJ;Ativa
1317;Centro Universitário Sudoeste Paulista - UniFSP;UniFSP;Privada;N;N;N;Centro Universitário;3504503.0;Avaré;SP;Ativa
21574;FACULDADE EGAS MONIZ - FEM;FEM;Privada;N;N;N;Faculdade;2611606.0;Recife;PE;Ativa
4567;FACULDADE CENTRO MATO-GROSSENSE;;Privada;N;N;N;Faculdade;5107925.0;Sorriso;MT;Ativa
3304;CENTRO UNIVERSITÁRIO DE PATOS - UNIFIP;UNIFIP;Privada;N;N;N;Centro Universitário;2510808.0;Patos;PB;Ativa
4995;Faculdade Educamais - EDUCA+;EDUCA+;Privada;N;N;N;Faculdade;3550308.0;São Paulo;SP;Ativa
22190;Faculdade de Ciências Jurídicas de Sao João da Boa Vista;;Privada;N;N;N;Faculdade;3549102.0;São João da Boa Vista;SP;Extinta
1509;Centro Universitário Estácio de Belo Horizonte - Estácio BH - ESTÁCIO BH;ESTÁCIO BH;Privada;N;N;N;Centro Universitário;3106200.0;Belo Horizonte;MG;Ativa
17118;Faculdade do Norte de Mato Grosso - AJES;AJES;Privada;N;N;N;Faculdade;5104104.0;Guarantã do Norte;MT;Ativa
3226;FACULDADE DE MEDICINA - ITPAC;ITPAC;Privada;N;N;N;Faculdade;1702109.0;Araguaína;TO;Ativa
934;FACULDADE SÃO CARLOS;;Privada;N;N;N;Faculdade;3548708.0;São Bernardo do Campo;SP;Extinta
159;FACULDADE NOVA ROMA CARUARU - FNR CARUARU;FNR CARUARU;Privada;N;N;N;Faculdade;2604106.0;Caruaru;PE;Ativa
2191;FACULDADE ANHANGUERA DE PELOTAS;;Privada;N;N;N;Faculdade;4314407.0;Pelotas;RS;Ativa
2564;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE - UFCG;UFCG;Pública;N;N;N;Universidade;2504009.0;Campina Grande;PB;Ativa
24979;Instituto Brasil de Ensino Superior - IBRAS;IBRAS;Privada;N;N;N;Faculdade;4119905.0;Ponta Grossa;PR;Ativa
14149;Faculdade Presidente Antônio Carlos de Bocaiúva;;Privada;N;N;N;Faculdade;3107307.0;Bocaiúva;MG;Extinta
4294;FACULDADE SENAC JARAGUÁ DO SUL;;Privada;N;N;N;Faculdade;4208906.0;Jaraguá do Sul;SC;Ativa
1554;CENTRO UNIVERSITÁRIO DO VALE DO RIBEIRA - UNIVR;UNIVR;Privada;N;N;N;Centro Universitário;3542602.0;Registro;SP;Ativa
17116;Faculdade de Ciências de Goiana - FCG;FCG;Privada;N;N;N;Faculdade;2606200.0;Goiana;PE;Ativa
1454;FACULDADE SALESIANA DO NORDESTE - FASNE;FASNE;Privada;N;N;N;Faculdade;2611606.0;Recife;PE;Ativa
2754;Faculdade Estácio São Paulo de Rondônia - Estácio FSP;Estácio FSP;Privada;N;N;N;Faculdade;1100288.0;Rolim de Moura;RO;Ativa
2861;FACULDADE DE ITAPETININGA - FI;FI;Privada;N;N;N;Faculdade;3522307.0;Itapetininga;SP;Extinta
2023;Centro Universitário FG - UNIFG;UNIFG;Privada;N;N;N;Centro Universitário;2911709.0;Guanambi;BA;Ativa
594;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS - CEFET/MG;CEFET/MG;Pública;N;N;N;Centro Federal de Educação Tecnológica;3106200.0;Belo Horizonte;MG;Ativa
23242;Escola Superior São Judas de São Bernardo do Campo;;Privada;N;N;N;Faculdade;3548708.0;São Bernardo do Campo;SP;Ativa
25640;Faculdade de Ciências Educacionais e Tecnologias Integradas - FACETI;FACETI;Privada;N;N;N;Faculdade;3205309.0;Vitória;ES;Ativa
12928;FACULDADE CGESP GOIANIA - FAC CGESP;FAC CGESP;Privada;N;N;N;Faculdade;5208707.0;Goiânia;GO;Ativa
19229;FACULDADE PRESBITERIANA MACKENZIE BRASILIA - FPMB;FPMB;Privada;N;N;N;Faculdade;5300108.0;Brasília;DF;Ativa
3981;FACULDADE DE CURITIBA;;Privada;N;N;N;Faculdade;4106902.0;Curitiba;PR;Extinta
26;ESCOLA NACIONAL DE CIÊNCIAS ESTATÍSTICAS - ENCE;ENCE;Pública;N;N;N;Faculdade;3304557.0;Rio de Janeiro;RJ;Ativa
18025;FACULDADE DE EDUCAÇÃO SUPERIOR DE CHAPECÓ - FACESC;FACESC;Privada;N;N;N;Faculdade;4204202.0;Chapecó;SC;Ativa
5370;Centro Universitário Doctum de Teófilo Otoni - UNIDOCTUM;UNIDOCTUM;Privada;N;N;N;Centro Universitário;3168606.0;Teófilo Otoni;MG;Ativa
19555;Favenorte de Porteirinha - FAVEPORT;FAVEPORT;Privada;N;N;N;Faculdade;3152204.0;Porteirinha;MG;Ativa
18653;Faculdade Uninassau Garanhuns - Nassau Garanhuns;Nassau Garanhuns;Privada;N;N;N;Faculdade;2606002.0;Garanhuns;PE;Ativa
1516;FACULDADE DE VINHEDO - FV;FV;Privada;N;N;N;Faculdade;3556701.0;Vinhedo;SP;Extinta
14914;FACULDADE TEOLÓGICA EVANGÉLICA DO RIO DE JANEIRO - FATERJ;FATERJ;Privada;N;N;N;Faculdade;3304557.0;Rio de Janeiro;RJ;Extinta
1552;Centro Universitário Maurício de Uninassau de Parnaíba - Uninassau Parnaíba;Uninassau Parnaíba;Privada;N;N;N;Centro Universitário;2207702.0;Parnaíba;PI;Ativa
13749;FACULDADE EDUCACIONAL ARAUCÁRIA - Facear;Facear;Privada;N;N;N;Faculdade;4106902.0;Curitiba;PR;Ativa
3415;FACULDADE DE TECNOLOGIA DE CAXIAS DO SUL - FTC;FTC;Privada;N;N;N;Faculdade;4305108.0;Caxias do Sul;RS;Extinta
2266;FACULDADE UNIÃO DE GOYAZES FORMOSA - FUG;FUG;Privada;N;N;N;Faculdade;5208004.0;Formosa;GO;Ativa
2805;FACULDADE MODELO - FACIMOD;FACIMOD;Privada;N;N;N;Faculdade;4106902.0;Curitiba;PR;Ativa
2836;FACULDADE SUL DA AMÉRICA - SULDAMÉRICA;SULDAMÉRICA;Privada;N;N;N;Faculdade;5201405.0;Aparecida de Goiânia;GO;Ativa
3948;FACULDADE SENAC BLUMENAU - SENAC;SENAC;Privada;N;N;N;Faculdade;4202404.0;Blumenau;SC;Ativa
519;UNIVERSIDADE CATÓLICA DO SALVADOR - UCSAL;UCSAL;Privada;N;S;N;Universidade;2927408.0;Salvador;BA;Ativa
991;FACULDADE SENAI-CETIQT - SENAI-CETIQT;SENAI-CETIQT;Privada;N;N;N;Faculdade;3304557.0;Rio de Janeiro;RJ;Ativa
21505;FACULDADE PRISMA DE APUCARANA - FPA;FPA;Privada;N;N;N;Faculdade;4101408.0;Apucarana;PR;Ativa
3299;FACULDADE DE TECNOLOGIA INFORMÁTICA - FATI;FATI;Privada;N;N;N;Faculdade;2304400.0;Fortaleza;CE;Ativa
2189;FACULDADE DO MARANHÃO - FACAM-MA;FACAM-MA;Privada;N;N;N;Faculdade;2111300.0;São Luís;MA;Ativa
1450;CENTRO UNIVERSITÁRIO DO CERRADO-PATROCÍNIO - UNICERP;UNICERP;Privada;N;N;N;Centro Universitário;3148103.0;Patrocínio;MG;Ativa
14860;FACULDADE TECNOLÓGICA DENTAL CEEO - ESD-CEEO;ESD-CEEO;Privada;N;N;N;Faculdade;4310108.0;Igrejinha;RS;Ativa
3920;FACULDADE DE TECNOLOGIA SENAI ROBERTO MANGE - FATEC SENAI RM;FATEC SENAI RM;Privada;N;N;N;Faculdade;5201108.0;Anápolis;GO;Ativa
1815;FACULDADE DO INSTITUTO BRASIL - FIBRA;FIBRA;Privada;N;N;N;Faculdade;5201108.0;Anápolis;GO;Ativa
2636;FACULDADE DINÂMICA DO VALE DO PIRANGA - FADIP;FADIP;Privada;N;N;N;Faculdade;3152105.0;Ponte Nova;MG;Ativa
14975;FACULDADE DO NORDESTE DA BAHIA - FANEB;FANEB;Privada;N;N;N;Faculdade;2909208.0;Coronel João Sá;BA;Ativa
21415;FACULDADE UNA DE NOVA SERRANA - UNA;UNA;Privada;N;N;N;Faculdade;3145208.0;Nova Serrana;MG;Extinta
18978;Faculdade Rebouças de Campina Grande - FRCG;FRCG;Privada;N;N;N;Faculdade;2504009.0;Campina Grande;PB;Ativa
5322;FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA - UNIPAMPA - UNIPAMPA;UNIPAMPA;Pública;N;N;N;Universidade;4301602.0;Bagé;RS;Ativa
1841;CENTRO UNIVERSITÁRIO ANTÔNIO EUFRÁSIO DE TOLEDO DE PRESIDENTE PRUDENTE - TOLEDO PRUDENTE - TOLEDO PRUDENTE;TOLEDO PRUDENTE;Privada;N;N;N;Centro Universitário;3541406.0;Presidente Prudente;SP;Ativa
14326;FACULDADE DE TECNOLOGIA INSAEOS - INSAEOS;INSAEOS;Privada;N;N;N;Faculdade;4104808.0;Cascavel;PR;Extinta
1637;FACULDADE DELMIRO GOUVEIA - FDG;FDG;Privada;N;N;N;Faculdade;2704302.0;Maceió;AL;Ativa
5048;FACULDADE DE TEOLOGIA DE SÃO PAULO DA IGREJA PRESBITERIANA INDEPENDENTE DO BRASIL;;Privada;N;S;N;Faculdade;3550308.0;São Paulo;SP;Ativa
17777;FACULDADE SENAC CONCÓRDIA;;Privada;N;N;N;Faculdade;4204301.0;Concórdia;SC;Ativa
1926;FACULDADE DE ADMINISTRAÇÃO DE CATAGUASES - UNIPACAT;UNIPACAT;Privada;N;N;N;Faculdade;3115300.0;Cataguases;MG;Ativa
13743;Faculdade Anhanguera de Governador Valadares;;Privada;N;N;N;Faculdade;3127701.0;Governador Valadares;MG;Ativa
2222;Centro Universitário do Rio São Francisco Unirios - UNIRIOS;UNIRIOS;Privada;N;N;N;Centro Universitário;2924009.0;Paulo Afonso;BA;Ativa
1618;CENTRO UNIVERSITÁRIO SOCIESC DE BLUMENAU;;Privada;N;N;N;Centro Universitário;4202404.0;Blumenau;SC;Ativa
24074;Faculdade de Gestão, Educação e de Saúde - FGS;FGS;Privada;N;N;N;Faculdade;5103403.0;Cuiabá;MT;Ativa
2264;FACULDADE DE COMUNICAÇÃO ANHANGUERA UNIDADE GUARAPARI;;Privada;N;N;N;Faculdade;3202405.0;Guarapari;ES;Ativa
14229;Faculdade Presidente Antônio Carlos de São Vicente de Minas - FUNEES;FUNEES;Privada;N;N;N;Faculdade;3165305.0;São Vicente de Minas;MG;Extinta
2941;INSTITUTO SUPERIOR DE TEOLOGIA E PASTORAL DE BONFIM - ISTEPAB;ISTEPAB;Privada;N;N;N;Faculdade;2930105.0;Senhor do Bonfim;BA;Extinta
13648;FACULDADE DE SÃO MARCOS - FACSM;FACSM;Privada;N;N;N;Faculdade;4319000.0;São Marcos;RS;Ativa
5447;FACULDADE PARA O DESENVOLVIMENTO DO SUDESTE TOCANTINENSE - FADES;FADES;Privada;N;N;N;Faculdade;1707009.0;Dianópolis;TO;Extinta
2903;FACULDADE CONCÓRDIA - FACC;FACC;Privada;N;N;N;Faculdade;4204301.0;Concórdia;SC;Ativa
4149;FACULDADE DE TECNOLOGIA SENAI ITAJAÍ - FATEC SENAI ITAJAÍ;FATEC SENAI ITAJAÍ;Privada;N;N;N;Faculdade;4208203.0;Itajaí;SC;Extinta
12922;FACULDADE DE TECNOLOGIA E CIÊNCIAS DA BAHIA - FATEC/BA;FATEC/BA;Privada;N;N;N;Faculdade;2900702.0;Alagoinhas;BA;Ativa
124;UNIVERSIDADE DE ARARAQUARA - UNIARA;UNIARA;Privada;N;N;N;Universidade;3503208.0;Araraquara;SP;Ativa
1276;INSTITUTO TAUBATÉ DE ENSINO SUPERIOR - I.T.E.S.;I.T.E.S.;Privada;N;N;N;Faculdade;3554102.0;Taubaté;SP;Ativa
1221;Escola Superior de Agronomia de Paraguaçu Paulista - ESAPP;ESAPP;Privada;N;N;N;Faculdade;3535507.0;Paraguaçu Paulista;SP;Ativa
4450;CENTRO UNIVERSITÁRIO METROPOLITANO DA AMAZÔNIA - UNIFAMAZ;UNIFAMAZ;Privada;N;N;N;Centro Universitário;1501402.0;Belém;PA;Ativa
3641;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL DE BARRETOS - UNIFEB;UNIFEB;Privada;S;N;N;Centro Universitário;3505500.0;Barretos;SP;Ativa
25655;SIRIUS ESCOLA SUPERIOR DE TECNOLOGIA - SIRIUS;SIRIUS;Privada;N;N;N;Faculdade;3106200.0;Belo Horizonte;MG;Ativa
1395;FACULDADE DE CALDAS NOVAS - UNICALDAS;UNICALDAS;Privada;N;N;N;Faculdade;5204508.0;Caldas Novas;GO;Ativa
1823;INSTITUTO DE ENSINO SUPERIOR DO AMAPÁ - IESAP;IESAP;Privada;N;N;N;Faculdade;1600303.0;Macapá;AP;Ativa
1436;ESCOLA SUPERIOR BATISTA DO AMAZONAS - ESBAM;ESBAM;Privada;N;N;N;Faculdade;1302603.0;Manaus;AM;Ativa
3514;FACULDADE DE CIÊNCIAS GERENCIAIS ALVES FORTES - FACE - ALFOR;FACE - ALFOR;Privada;N;N;N;Faculdade;3101508.0;Além Paraíba;MG;Ativa
15520;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO DO SUL - IFMS;IFMS;Pública;N;N;N;Instituto Federal de Educação, Ciência e Tecnologia;5002704.0;Campo Grande;MS;Ativa
22628;CLARETIANO - FACULDADE DE BOA VISTA - CLARETIANOBV;CLARETIANOBV;Privada;N;N;N;Faculdade;1400100.0;Boa Vista;RR;Ativa
20685;FACULDADE HOSPITAL SÃO PAULO DE MURIAÉ - FAMEHSP;FAMEHSP;Privada;N;N;N;Faculdade;3143906.0;Muriaé;MG;Ativa
21514;FACULDADE DO SERTÃO DO SÃO FRANCISCO - FASF;FASF;Privada;N;N;N;Faculdade;2603009.0;Cabrobó;PE;Ativa
21414;Centro de Estudos de Pessoal e Forte Duque de Caxias - CEP;CEP;Pública;N;N;N;Instituição Especialmente Credenciada para oferta de cursos lato sensu;3304557.0;Rio de Janeiro;RJ;Ativa
15980;FG Faculdade Global - FG;FG;Privada;N;N;N;Faculdade;4314902.0;Porto Alegre;RS;Ativa
1657;CENTRO UNIVERSITÁRIO UNISEP - CEUUN;CEUUN;Privada;N;N;N;Centro Universitário;4107207.0;Dois Vizinhos;PR;Ativa
1302;FACULDADE BATISTA BRASILEIRA - FBB;FBB;Privada;N;N;N;Faculdade;2927408.0;Salvador;BA;Ativa
171;FACULDADE DE DIREITO DO SUL DE MINAS - FDSM;FDSM;Privada;N;N;N;Faculdade;3152501.0;Pouso Alegre;MG;Ativa
18067;CISNE - Faculdade Tecnológica de Quixadá - CFTQ;CFTQ;Privada;N;N;N;Faculdade;2311306.0;Quixadá;CE;Extinta
702;FACULDADE  DE CIÊNCIAS E TECNOLOGIA PROFESSOR DIRSON MACIEL DE BARROS - FADIMAB;FADIMAB;Pública;N;N;N;Faculdade;2606200.0;Goiana;PE;Ativa
23146;Faculdade Dominius - FAD;FAD;Privada;N;N;N;Faculdade;2911709.0;Guanambi;BA;Ativa
1717;Faculdade de Imperatriz Wyden - Facimp Wyden;Facimp Wyden;Privada;N;N;N;Faculdade;2105302.0;Imperatriz;MA;Ativa
18678;FACULDADE ESTÁCIO CACHOEIRO DE ITAPEMIRIM - Estácio FECI;Estácio FECI;Privada;N;N;N;Faculdade;3201209.0;Cachoeiro de Itapemirim;ES;Extinta
26139;VOAS - INSTITUTO DE APRENDIZAGEM SUPERIOR - VOAS;VOAS;Privada;N;N;N;Faculdade;2927408.0;Salvador;BA;Ativa
1801;FACULDADE DOM BOSCO DE UBIRATÃ - DOM BOSCO UBIRATÃ;DOM BOSCO UBIRATÃ;Privada;N;N;N;Faculdade;4128005.0;Ubiratã;PR;Ativa
4938;FACULDADE CLARETIANA DE TEOLOGIA;;Privada;S;N;N;Faculdade;4106902.0;Curitiba;PR;Ativa
571;UNIVERSIDADE FEDERAL DO PARANÁ - UFPR;UFPR;Pública;N;N;N;Universidade;4106902.0;Curitiba;PR;Ativa
21408;FACULDADE INTEGRADA DE PALMEIRAS DE GOIÁS - FAI;FAI;Privada;N;N;N;Faculdade;5215702.0;Palmeiras de Goiás;GO;Ativa
468;FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DE ITAPETININGA - FFCLI;FFCLI;Privada;N;N;N;Faculdade;3522307.0;Itapetininga;SP;Extinta
899;FACULDADES INTEGRADAS DE RIO VERDE - FIRVE;FIRVE;Privada;N;N;N;Faculdade;5007406.0;Rio Verde de Mato Grosso;MS;Extinta
23400;FACULDADE FASIPE DE SORRISO - FFS;FFS;Privada;N;N;N;Faculdade;5107925.0;Sorriso;MT;Ativa
1466;INSTITUTO DE ENSINO SUPERIOR DE ALPHAVILLE - IESA;IESA;Privada;N;N;N;Faculdade;3547304.0;Santana de Parnaíba;SP;Extinta
25745;FUNDAÇÃO FACULDADE PARA AS ARTES, EDUCAÇÃO E COMUNICAÇÃO - FUNDAEC;FUNDAEC;Privada;N;N;N;Faculdade;3550308.0;São Paulo;SP;Ativa
16864;Faculdade Cultura Inglesa - FCI;FCI;Privada;N;N;N;Faculdade;3550308.0;São Paulo;SP;Ativa
23244;Instituto Universitário UNA de Conselheiro Lafaiete;;Privada;N;N;N;Faculdade;3118304.0;Conselheiro Lafaiete;MG;Ativa
2145;FACULDADE PROMOVE DE TECNOLOGIA - FPTEC;FPTEC;Privada;N;N;N;Faculdade;3106200.0;Belo Horizonte;MG;Ativa
737;CENTRO UNIVERSITÁRIO SÃO CAMILO - SAO CAMILO;SAO CAMILO;Privada;N;N;N;Centro Universitário;3550308.0;São Paulo;SP;Ativa
266;UNIVERSIDADE METODISTA DE PIRACICABA - UNIMEP;UNIMEP;Privada;S;S;N;Universidade;3538709.0;Piracicaba;SP;Ativa
3996;FACULDADE SENAC PERNAMBUCO - SENACPE;SENACPE;Privada;N;N;N;Faculdade;2611606.0;Recife;PE;Ativa
17322;Faculdade Aberta do Tocantins - FAT;FAT;Privada;N;N;N;Faculdade;1702208.0;Araguatins;TO;Ativa
20499;Faculdade da Polícia Militar - FPM;FPM;Privada;N;N;N;Faculdade;5208707.0;Goiânia;GO;Ativa
20003;FACULDADE SERRANA DE SAÚDE - FASS;FASS;Privada;N;N;N;Faculdade;2802908.0;Itabaiana;SE;Extinta
4179;FACULDADE NAZARENA DO BRASIL - FNB;FNB;Privada;N;N;N;Faculdade;3509502.0;Campinas;SP;Ativa
5018;INSTITUTO SUPERIOR DE EDUCAÇÃO PROFESSOR ALDO MUYLAERT - ISEPAM;ISEPAM;Pública;N;N;N;Faculdade;3301009.0;Campos dos Goytacazes;RJ;Ativa
3507;FACULDADE DE ADMINISTRAÇÃO DE EMPRESAS IBRAFEM - IBRAFEM;IBRAFEM;Privada;N;N;N;Faculdade;3544004.0;Rio das Pedras;SP;Extinta
21587;Faculdade Maurício de Nassau de Uberlândia - FMN Uberlândia;FMN Uberlândia;Privada;N;N;N;Faculdade;3170206.0;Uberlândia;MG;Extinta
19512;Centro Universitário Imepac - Araguari;;Privada;N;N;N;Centro Universitário;3103504.0;Araguari;MG;Ativa
25425;FACULDADE TELOS DE CAMPINAS - FATELOS;FATELOS;Privada;N;N;N;Faculdade;3509502.0;Campinas;SP;Ativa
3998;INSTITUTO INFNET RIO DE JANEIRO - INFNET;INFNET;Privada;N;N;N;Faculdade;3304557.0;Rio de Janeiro;RJ;Ativa
4163;CENTRO UNIVERSITÁRIO BARRIGA VERDE - UNIBAVE;UNIBAVE;Privada;S;N;N;Centro Universitário;4211702.0;Orleans;SC;Ativa
23118;IBPTECH FACULDADE DE CIÊNCIAS FORENSES E TECNOLOGIA;;Privada;N;N;N;Faculdade;3550308.0;São Paulo;SP;Ativa
21435;ESCOLA DE FORMAÇÃO COMPLEMENTAR DO EXÉRCITO - EsFCEx;EsFCEx;Pública;N;N;N;Instituição Especialmente Credenciada para oferta de cursos lato sensu;2927408.0;Salvador;BA;Extinta
4598;FACULDADE DE JUNDIAÍ;;Privada;N;N;N;Faculdade;3525904.0;Jundiaí;SP;Extinta
23218;Faculdade Paraíso Fortaleza - FAP;FAP;Privada;N;N;N;Faculdade;2304400.0;Fortaleza;CE;Ativa
19334;Faculdade Uninassau Brasília - Nassau Brasília;Nassau Brasília;Privada;N;N;N;Faculdade;5300108.0;Brasília;DF;Ativa
21441;Escola de Equitação do Exército - EsEqEx;EsEqEx;Pública;N;N;N;Instituição Especialmente Credenciada para oferta de cursos lato sensu;3304557.0;Rio de Janeiro;RJ;Ativa
16914;Faculdade Leonardo da Vinci - Santa Catarina - FAVINCI;FAVINCI;Privada;N;N;N;Faculdade;4218202.0;Timbó;SC;Ativa
19324;Faculdade de Tecnologia SENAI Dourados - FATEC Dourados;FATEC Dourados;Privada;N;N;N;Faculdade;5003702.0;Dourados;MS;Ativa
24864;INSTITUTO DE EDUCAÇÃO SUPERIOR E INOVAÇÃO INVENIO - INVENIO;INVENIO;Privada;N;N;N;Faculdade;3550308.0;São Paulo;SP;Ativa
724;Centro Universitário FACEX - UNIFACEX;UNIFACEX;Privada;N;N;N;Centro Universitário;2408102.0;Natal;RN;Ativa
14029;Faculdade Presidente Antônio Carlos de Aimorés;;Privada;N;N;N;Faculdade;3101102.0;Aimorés;MG;Ativa
19963;Faculdade de Ciências Odontológicas - FCO;FCO;Privada;N;N;N;Faculdade;3143302.0;Montes Claros;MG;Ativa
23946;Faculdade de Tecnologia e Ciências - FTC Juazeiro do Norte - FTC JUAZEIRO CE;FTC JUAZEIRO CE;Privada;N;N;N;Faculdade;2307304.0;Juazeiro do Norte;CE;Ativa
27029;Faculdade São Leopoldo Mandic de Limeira - SLM Limeira;SLM Limeira;Privada;N;N;N;Faculdade;3526902.0;Limeira;SP;Ativa
2397;FACULDADE FUCAPE - FUCAPE;FUCAPE;Privada;N;N;N;Faculdade;3205309.0;Vitória;ES;Ativa
2761;FACULDADE DO SERTÃO - UESSBA;UESSBA;Privada;N;N;N;Faculdade;2914604.0;Irecê;BA;Extinta
18023;FACULDADE UNINASSAU PETROLINA;;Privada;N;N;N;Faculdade;2611101.0;Petrolina;PE;Ativa
17651;FACULDADE LIFE - FACLIFE;FACLIFE;Privada;N;N;N;Faculdade;5215603.0;Padre Bernardo;GO;Ativa
1702;CENTRO UNIVERSITÁRIO ESTÁCIO DA AMAZÔNIA - ESTÁCIO AMAZÔNIA;ESTÁCIO AMAZÔNIA;Privada;N;N;N;Centro Universitário;1400100.0;Boa Vista;RR;Ativa
652;Centro Universitário Santa Cecília - Unicea;Unicea;Privada;N;N;N;Centro Universitário;3538006.0;Pindamonhangaba;SP;Ativa
1557;UNIVERSIDADE FUMEC - FUMEC;FUMEC;Privada;N;N;N;Universidade;3106200.0;Belo Horizonte;MG;Ativa
3878;FACULDADE DECISION DE NEGÓCIOS;;Privada;N;N;N;Faculdade;4314902.0;Porto Alegre;RS;Ativa
22424;FACULDADE ESAMC GOIÂNIA - ESAMC GOIÂNIA;ESAMC GOIÂNIA;Privada;N;N;N;Faculdade;5208707.0;Goiânia;GO;Ativa
752;FACULDADE DE PARÁ DE MINAS - FAPAM;FAPAM;Privada;N;N;N;Faculdade;3147105.0;Pará de Minas;MG;Ativa
1696;FACULDADE CENTRAL DE CRISTALINA - FACEC;FACEC;Privada;N;N;N;Faculdade;5206206.0;Cristalina;GO;Ativa
4586;FACULDADE UNIBRAS DO NORTE GOIANO - FACBRAS;FACBRAS;Privada;N;N;N;Faculdade;5218003.0;Porangatu;GO;Ativa
23228;Faculdade São Judas de Guarulhos;;Privada;N;N;N;Faculdade;3518800.0;Guarulhos;SP;Ativa
20587;Faculdade Pitágoras de Irecê - FPI;FPI;Privada;N;N;N;Faculdade;2914604.0;Irecê;BA;Ativa
878;Centro Universitário Católica do Leste de Minas Gerais - UNILESTE;UNILESTE;Privada;N;S;N;Centro Universitário;3119401.0;Coronel Fabriciano;MG;Ativa
